SHOW_ID,TITLE,TYPE,GENRE,RELEASE_DATE,RATING,DURATION,COUNTRY,DIRECTOR,CAST,DATE_ADDED,DESCRIPTION
s2222,Stranger Things,TV Show,Unknown/Thriller,08-06-2014,NIL,NIL,UK,Multiple Directors,Actor D,11-03-2018,Based on true events.
s2223,Money Heist,TV Show,Action,28-04-2012,NIL,NIL,India,NIL,"Actor A, Actor C, Actor D",03-04-2024,NIL
s2224,The Irishman,TV Show,Unknown/Action,06-06-2006,Not Rated,NIL,Japan,NIL,"Actor A, Actor E",11-05-2008,NIL
s2225,The Crown,TV Show,Horror,25-02-2000,NIL,NIL,Canada,Jane Smith,"Actor A, Actor E, Actor F, Actor B, Actor C",09-01-2018,A thrilling story of survival.
s2226,Enola Holmes,Movie,Documentary,10-04-2003,Not Rated,85 min,France,NIL,"Actor E, Actor B",17-01-2004,"Love, betrayal, and drama unfold."
s2227,Wednesday,TV Show,Romance,30-09-2018,NIL,NIL,France,NIL,"Actor E, Actor A",16-09-2000,A thrilling story of survival.
s2228,You,Movie,Drama,06-07-2009,NIL,8 Seasons,UK,Multiple Directors,Actor C,NIL,NIL
s2229,Black Mirror,TV Show,Crime,28-08-2011,NIL,1 Seasons,Japan,Multiple Directors,Actor C,20-01-2000,NIL
s2230,Enola Holmes,TV Show,Romance,25-10-2024,NIL,5 Seasons,Japan,Jane Smith,"Actor A, Actor B",18-01-2016,"Love, betrayal, and drama unfold."
s2231,Stranger Things,Movie,Thriller,14-12-2024,9.4,131 min,Canada,Multiple Directors,"Actor C, Actor E",08-02-2001,Based on true events.
s2232,NIL,Movie,Comedy,N/A,Not Rated,167 min,USA,Jane Smith,"Actor B, Actor D, Actor A, Actor E",23-07-2002,An unexpected journey.
s2233,Money Heist,Movie,Comedy,N/A,Not Rated,NIL,India,John Doe,"Actor C, Actor A, Actor D",06-09-2000,NIL
s2234,Narcos,TV Show,Documentary,01-03-2022,NIL,8 Seasons,Germany,Multiple Directors,"Actor E, Actor B, Actor A, Actor F, Actor C",NIL,An unexpected journey.
s2235,Peaky Blinders,Movie,Romance,07-10-2014,Not Rated,NIL,France,NIL,"Actor D, Actor B",05-09-2000,An unexpected journey.
s2236,Squid Game,Movie,Crime,22-09-2005,NIL,1 Seasons,UK,NIL,"Actor A, Actor E, Actor F, Actor B, Actor C",10-10-2023,A thrilling story of survival.
s2237,The Witcher,TV Show,Sci-Fi,09-02-2001,Not Rated,NIL,USA,Jane Smith,"Actor A, Actor D, Actor C",16-10-2022,An unexpected journey.
s2238,Dark,TV Show,Action,N/A,Not Rated,NIL,Japan,NIL,"Actor D, Actor B, Actor E",08-11-2005,A thrilling story of survival.
s2239,NIL,TV Show,Drama,04-11-2020,NIL,2 Seasons,Germany,NIL,"Actor F, Actor A, Actor E, Actor B",NIL,A thrilling story of survival.
s2240,Bird Box,Movie,Sci-Fi,16-09-2012,NIL,156 min,France,Multiple Directors,"Actor E, Actor B, Actor A",27-02-2024,A thrilling story of survival.
s2241,Peaky Blinders,TV Show,Comedy,07-10-2021,Not Rated,NIL,Japan,NIL,Actor F,02-04-2009,NIL
s2242,Lucifer,Movie,Documentary,07-05-2022,Not Rated,NIL,Germany,NIL,"Actor F, Actor D, Actor C, Actor E, Actor B",NIL,Based on true events.
s2243,Dark,TV Show,Sci-Fi,20-11-2012,4,NIL,Canada,NIL,Actor D,17-03-2004,A thrilling story of survival.
s2244,Narcos,Movie,Drama,02-11-2020,4.1,NIL,Canada,Multiple Directors,"Actor A, Actor D, Actor C, Actor F",NIL,An unexpected journey.
s2245,Peaky Blinders,Movie,Drama,27-08-2013,NIL,NIL,Spain,NIL,"Actor E, Actor C, Actor F, Actor D, Actor A",05-12-2008,"Love, betrayal, and drama unfold."
s2246,Dark,TV Show,Crime,28-09-2009,Not Rated,8 Seasons,India,Jane Smith,"Actor F, Actor A, Actor C, Actor B, Actor E",03-03-2004,Based on true events.
s2247,Black Mirror,TV Show,Sci-Fi,16-10-2019,Not Rated,NIL,Japan,John Doe,"Actor D, Actor F, Actor B, Actor A, Actor E",30-11-2006,An unexpected journey.
s2248,Wednesday,Movie,Sci-Fi,25-10-2016,Not Rated,116 min,USA,Multiple Directors,"Actor B, Actor E, Actor A, Actor F",02-10-2002,An unexpected journey.
s2249,NIL,Movie,Action,15-06-2023,NIL,NIL,South Korea,NIL,"Actor E, Actor D, Actor F",23-02-2000,An unexpected journey.
s2250,Black Mirror,TV Show,Unknown/Horror,18-07-2006,5.4,5 Seasons,India,Jane Smith,"Actor D, Actor A, Actor E, Actor C",NIL,NIL
s2251,Money Heist,Movie,Thriller,N/A,Not Rated,NIL,Canada,NIL,Actor B,01-02-2007,"Love, betrayal, and drama unfold."
s2252,Ozark,Movie,Unknown/Action,22-12-2012,4.4,148 min,France,John Doe,"Actor A, Actor E, Actor D",NIL,A thrilling story of survival.
s2253,Lucifer,Movie,Comedy,28-07-2004,Not Rated,NIL,USA,NIL,"Actor E, Actor B, Actor D",21-04-2000,An unexpected journey.
s2254,Enola Holmes,Movie,Comedy,12-10-2021,7.7,133 min,Japan,Jane Smith,Actor E,16-03-2017,A thrilling story of survival.
s2255,The Witcher,Movie,Sci-Fi,31-12-2011,Not Rated,135 min,Japan,Jane Smith,"Actor B, Actor C, Actor E, Actor F",03-10-2005,NIL
s2256,Squid Game,TV Show,Documentary,18-01-2001,Not Rated,NIL,India,NIL,"Actor A, Actor D, Actor C, Actor B",NIL,An unexpected journey.
s2257,Money Heist,TV Show,Thriller,06-04-2011,NIL,5 Seasons,Germany,Jane Smith,"Actor B, Actor D, Actor C, Actor F, Actor A",19-02-2009,"Love, betrayal, and drama unfold."
s2258,Extraction,Movie,Drama,21-05-2007,NIL,176 min,South Korea,Multiple Directors,"Actor A, Actor E",NIL,"Love, betrayal, and drama unfold."
s2259,Narcos,TV Show,Sci-Fi,18-07-2021,9.1,NIL,UK,Multiple Directors,"Actor F, Actor D, Actor B, Actor E",18-07-2014,An unexpected journey.
s2260,Squid Game,TV Show,Comedy,09-01-2014,Not Rated,161 min,UK,NIL,"Actor D, Actor B, Actor F, Actor E",NIL,NIL
s2261,Money Heist,TV Show,Thriller,26-05-2018,6.1,138 min,France,NIL,"Actor D, Actor B, Actor A",17-09-2020,An unexpected journey.
s2262,The Crown,Movie,Crime,01-10-2019,Not Rated,1 Seasons,Germany,NIL,"Actor A, Actor C",02-01-2012,"Love, betrayal, and drama unfold."
s2263,The Crown,Movie,Drama,03-01-2014,7.9,3 Seasons,India,John Doe,"Actor D, Actor B",NIL,Based on true events.
s2264,Ozark,TV Show,Romance,N/A,NIL,138 min,UK,NIL,"Actor F, Actor B, Actor D",16-10-2016,NIL
s2265,The Crown,Movie,Unknown/Horror,17-08-2011,8.9,144 min,UK,John Doe,"Actor B, Actor A, Actor C, Actor E, Actor F",09-04-2017,"Love, betrayal, and drama unfold."
s2266,Peaky Blinders,TV Show,Comedy,09-06-2020,Not Rated,180 min,France,Multiple Directors,"Actor C, Actor E, Actor D, Actor B, Actor A",11-10-2009,NIL
s2267,Black Mirror,TV Show,Unknown/Romance,22-10-2006,7.1,NIL,Germany,Jane Smith,"Actor C, Actor A",NIL,Based on true events.
s2268,Bird Box,TV Show,Action,07-05-2004,Not Rated,NIL,France,Jane Smith,Actor A,NIL,An unexpected journey.
s2269,Extraction,TV Show,Horror,29-01-2019,Not Rated,6 Seasons,USA,NIL,Actor B,09-07-2005,"Love, betrayal, and drama unfold."
s2270,Money Heist,Movie,Thriller,08-07-2021,NIL,71 min,South Korea,John Doe,"Actor B, Actor D, Actor E, Actor F",23-11-2005,Based on true events.
s2271,Black Mirror,Movie,Horror,08-01-2019,Not Rated,NIL,USA,Jane Smith,"Actor D, Actor F, Actor B, Actor E",21-08-2022,An unexpected journey.
s2272,The Witcher,TV Show,Action,11-05-2024,9,3 Seasons,Canada,Jane Smith,"Actor E, Actor B, Actor A, Actor F, Actor D",22-01-2020,NIL
s2273,The Night Agent,Movie,Action,21-04-2019,Not Rated,NIL,Japan,Multiple Directors,Actor B,28-11-2017,"Love, betrayal, and drama unfold."
s2274,You,Movie,Horror,11-05-2023,Not Rated,NIL,France,NIL,"Actor E, Actor D, Actor A",12-10-2010,An unexpected journey.
s2275,Lucifer,TV Show,Unknown/Romance,N/A,NIL,NIL,UK,John Doe,"Actor A, Actor D",NIL,A thrilling story of survival.
s2276,Squid Game,Movie,Comedy,N/A,NIL,NIL,Spain,Multiple Directors,"Actor F, Actor B, Actor E, Actor D",07-12-2023,NIL
s2277,The Witcher,TV Show,Action,14-11-2006,NIL,77 min,Germany,Multiple Directors,"Actor D, Actor B, Actor F",27-10-2018,An unexpected journey.
s2278,Extraction,Movie,Unknown/Thriller,01-09-2003,6.8,7 Seasons,Spain,NIL,"Actor E, Actor D, Actor A, Actor B, Actor C",19-01-2013,NIL
s2279,Enola Holmes,Movie,Action,07-04-2004,4.1,NIL,France,Jane Smith,"Actor E, Actor F, Actor B, Actor A",03-10-2017,A thrilling story of survival.
s2280,Dark,TV Show,Comedy,20-10-2003,9,1 Seasons,UK,Jane Smith,"Actor E, Actor F",10-10-2004,"Love, betrayal, and drama unfold."
s2281,Wednesday,Movie,Horror,29-05-2014,NIL,NIL,Spain,NIL,"Actor A, Actor F, Actor E, Actor C, Actor B",18-11-2021,NIL
s2282,Bird Box,Movie,Action,21-05-2008,6.5,8 Seasons,Spain,NIL,"Actor F, Actor A, Actor D, Actor E, Actor C",NIL,NIL
s2283,Red Notice,Movie,Thriller,07-08-2019,NIL,NIL,Canada,John Doe,"Actor E, Actor A, Actor D, Actor B",20-11-2020,Based on true events.
s2284,The Irishman,TV Show,Comedy,12-05-2004,Not Rated,NIL,USA,Multiple Directors,"Actor E, Actor C, Actor F",14-02-2020,NIL
s2285,Black Mirror,Movie,Drama,20-10-2020,Not Rated,148 min,UK,NIL,"Actor E, Actor F",26-05-2023,An unexpected journey.
s2286,You,TV Show,Thriller,21-05-2000,Not Rated,NIL,Spain,Jane Smith,"Actor C, Actor A",24-11-2000,Based on true events.
s2287,The Night Agent,TV Show,Crime,N/A,Not Rated,NIL,Japan,Jane Smith,"Actor D, Actor C, Actor E, Actor F, Actor A",24-04-2013,A thrilling story of survival.
s2288,Breaking Bad,Movie,Action,13-01-2009,7.5,109 min,UK,Jane Smith,"Actor F, Actor D, Actor A, Actor E",NIL,An unexpected journey.
s2289,The Irishman,Movie,Horror,31-03-2021,Not Rated,NIL,Canada,John Doe,Actor C,31-08-2021,NIL
s2290,Lucifer,TV Show,Comedy,14-11-2024,5,NIL,Japan,Jane Smith,"Actor C, Actor F, Actor A",29-10-2024,"Love, betrayal, and drama unfold."
s2291,Money Heist,Movie,Crime,01-02-2023,4.3,3 Seasons,Canada,NIL,Actor C,07-05-2001,A thrilling story of survival.
s2292,You,TV Show,Comedy,31-10-2002,6.1,107 min,USA,NIL,"Actor D, Actor A, Actor F",11-10-2023,A thrilling story of survival.
s2293,Peaky Blinders,TV Show,Unknown/Drama,01-12-2008,8.3,NIL,Japan,John Doe,Actor F,29-05-2001,An unexpected journey.
s2294,Wednesday,Movie,Horror,29-07-2011,7.5,NIL,Japan,NIL,Actor D,20-12-2018,NIL
s2295,Peaky Blinders,Movie,Documentary,20-08-2000,5,NIL,Canada,John Doe,"Actor B, Actor C, Actor E, Actor D, Actor F",NIL,Based on true events.
s2296,Lucifer,TV Show,Action,24-09-2011,4.5,NIL,Japan,Multiple Directors,"Actor C, Actor D, Actor B, Actor F",21-08-2017,NIL
s2297,Squid Game,TV Show,Action,06-08-2023,6.7,NIL,Germany,NIL,"Actor D, Actor F, Actor A, Actor E, Actor B",NIL,An unexpected journey.
s2298,Red Notice,TV Show,Action,25-12-2014,Not Rated,NIL,Germany,Jane Smith,"Actor E, Actor A, Actor B",25-09-2017,NIL
s2299,Breaking Bad,TV Show,Unknown/Romance,02-06-2015,Not Rated,93 min,France,NIL,"Actor B, Actor E",12-03-2020,An unexpected journey.
s2300,Enola Holmes,Movie,Action,18-04-2023,NIL,83 min,Japan,John Doe,"Actor F, Actor D, Actor A, Actor B, Actor E",NIL,"Love, betrayal, and drama unfold."
s2301,Money Heist,Movie,Crime,N/A,9,NIL,France,Multiple Directors,"Actor A, Actor B, Actor F, Actor D, Actor C",09-06-2024,"Love, betrayal, and drama unfold."
s2302,Extraction,TV Show,Thriller,11-07-2017,8.8,66 min,Germany,NIL,"Actor D, Actor E, Actor C, Actor F",19-08-2020,NIL
s2303,Stranger Things,TV Show,Thriller,21-12-2005,Not Rated,NIL,South Korea,NIL,"Actor D, Actor C, Actor E, Actor A, Actor B",31-05-2021,"Love, betrayal, and drama unfold."
s2304,Narcos,TV Show,Drama,14-04-2021,NIL,NIL,India,John Doe,"Actor D, Actor A",20-07-2024,NIL
s2305,You,TV Show,Thriller,19-12-2013,Not Rated,NIL,Germany,Multiple Directors,"Actor F, Actor E, Actor B",16-06-2005,NIL
s2306,NIL,TV Show,Sci-Fi,24-02-2015,Not Rated,63 min,UK,Multiple Directors,"Actor F, Actor D, Actor E, Actor B",16-01-2022,A thrilling story of survival.
s2307,Lucifer,TV Show,Unknown/Sci-Fi,24-10-2019,Not Rated,NIL,USA,Multiple Directors,"Actor C, Actor A, Actor E, Actor B, Actor D",30-05-2015,NIL
s2308,The Irishman,Movie,Crime,22-04-2021,NIL,NIL,Spain,Jane Smith,"Actor F, Actor C, Actor D, Actor E, Actor B",18-11-2004,"Love, betrayal, and drama unfold."
s2309,You,TV Show,Crime,23-03-2001,NIL,NIL,India,NIL,"Actor A, Actor C, Actor F",20-02-2015,NIL
s2310,The Witcher,TV Show,Sci-Fi,13-06-2011,Not Rated,NIL,India,Multiple Directors,"Actor E, Actor D",NIL,"Love, betrayal, and drama unfold."
s2311,Narcos,Movie,Crime,12-08-2023,4.6,NIL,South Korea,NIL,Actor C,17-07-2023,An unexpected journey.
s2312,Breaking Bad,TV Show,Thriller,N/A,NIL,4 Seasons,France,Jane Smith,"Actor A, Actor D, Actor F, Actor B",04-04-2015,An unexpected journey.
s2313,Bird Box,Movie,Documentary,30-11-2007,Not Rated,135 min,Germany,NIL,Actor B,18-04-2020,"Love, betrayal, and drama unfold."
s2314,Breaking Bad,Movie,Documentary,24-08-2016,Not Rated,NIL,India,John Doe,"Actor B, Actor E, Actor C, Actor D, Actor F",02-02-2002,NIL
s2315,Narcos,Movie,Documentary,22-03-2016,Not Rated,NIL,India,Multiple Directors,"Actor E, Actor C",NIL,An unexpected journey.
s2316,Money Heist,TV Show,Romance,N/A,NIL,1 Seasons,UK,John Doe,"Actor A, Actor D",08-07-2023,NIL
s2317,Squid Game,Movie,Horror,19-08-2018,NIL,NIL,India,NIL,"Actor A, Actor D",01-09-2004,An unexpected journey.
s2318,The Irishman,TV Show,Romance,20-04-2024,NIL,NIL,Germany,John Doe,"Actor E, Actor F, Actor D, Actor A",20-10-2013,An unexpected journey.
s2319,The Night Agent,TV Show,Action,28-06-2017,NIL,167 min,Spain,John Doe,"Actor C, Actor F, Actor A, Actor D, Actor E",10-02-2008,An unexpected journey.
s2320,Money Heist,TV Show,Thriller,29-05-2000,NIL,NIL,South Korea,NIL,"Actor D, Actor A, Actor C",NIL,NIL
s2321,Bird Box,TV Show,Documentary,20-05-2022,6.9,NIL,UK,Jane Smith,"Actor C, Actor D, Actor F, Actor A, Actor B",21-05-2004,A thrilling story of survival.
s2322,The Irishman,TV Show,Documentary,04-11-2000,5.9,NIL,Germany,Multiple Directors,"Actor D, Actor B, Actor F, Actor A",05-04-2000,Based on true events.
s2323,Black Mirror,Movie,Comedy,20-12-2006,Not Rated,NIL,France,NIL,"Actor A, Actor F, Actor C, Actor B",11-05-2023,A thrilling story of survival.
s2324,Bird Box,TV Show,Horror,N/A,NIL,NIL,UK,Multiple Directors,"Actor A, Actor F, Actor D, Actor B, Actor C",NIL,NIL
s2325,Squid Game,Movie,Horror,03-06-2003,5.4,NIL,Japan,Multiple Directors,Actor F,27-10-2020,NIL
s2326,NIL,TV Show,Sci-Fi,23-09-2019,Not Rated,NIL,India,NIL,"Actor C, Actor D, Actor B",19-05-2014,An unexpected journey.
s2327,The Crown,Movie,Unknown/Documentary,02-09-2004,NIL,98 min,Japan,Jane Smith,"Actor F, Actor C",05-09-2022,A thrilling story of survival.
s2328,Red Notice,TV Show,Crime,25-07-2020,NIL,NIL,Canada,Multiple Directors,Actor E,12-03-2004,An unexpected journey.
s2329,Enola Holmes,Movie,Unknown/Horror,24-05-2017,NIL,7 Seasons,India,NIL,Actor F,NIL,An unexpected journey.
s2330,Enola Holmes,TV Show,Documentary,10-07-2019,4.4,7 Seasons,India,Jane Smith,Actor D,17-09-2015,Based on true events.
s2331,Red Notice,Movie,Sci-Fi,24-07-2006,4.2,NIL,Canada,NIL,"Actor D, Actor F, Actor E",29-11-2009,NIL
s2332,Enola Holmes,Movie,Drama,14-11-2009,8.4,NIL,Spain,Multiple Directors,Actor B,27-03-2014,NIL
s2333,Extraction,TV Show,Documentary,21-03-2014,5.7,174 min,Canada,John Doe,"Actor B, Actor E, Actor F, Actor A, Actor C",27-09-2020,NIL
s2334,You,TV Show,Drama,03-10-2005,7.4,NIL,India,NIL,"Actor D, Actor B, Actor F, Actor C, Actor A",01-06-2021,A thrilling story of survival.
s2335,You,TV Show,Drama,16-11-2018,NIL,108 min,South Korea,NIL,"Actor B, Actor C, Actor A, Actor F",31-05-2023,An unexpected journey.
s2336,Stranger Things,TV Show,Romance,11-10-2011,Not Rated,4 Seasons,Germany,Jane Smith,"Actor E, Actor D",24-10-2005,"Love, betrayal, and drama unfold."
s2337,Enola Holmes,Movie,Action,31-01-2022,NIL,8 Seasons,UK,Jane Smith,"Actor E, Actor B",25-05-2001,Based on true events.
s2338,The Night Agent,TV Show,Comedy,23-03-2007,7.2,8 Seasons,Canada,Jane Smith,Actor B,NIL,NIL
s2339,NIL,Movie,Documentary,13-02-2015,Not Rated,4 Seasons,Canada,NIL,"Actor E, Actor F, Actor C",18-06-2016,NIL
s2340,The Witcher,TV Show,Action,18-12-2015,Not Rated,NIL,UK,Multiple Directors,"Actor B, Actor F, Actor D, Actor A, Actor E",09-03-2015,NIL
s2341,Narcos,TV Show,Drama,24-01-2001,NIL,NIL,South Korea,Multiple Directors,"Actor B, Actor F, Actor A, Actor C",22-01-2016,An unexpected journey.
s2342,The Irishman,TV Show,Drama,N/A,Not Rated,NIL,Spain,NIL,"Actor E, Actor F, Actor B, Actor D",07-05-2022,Based on true events.
s2343,Red Notice,Movie,Action,24-03-2001,Not Rated,3 Seasons,UK,John Doe,Actor E,NIL,A thrilling story of survival.
s2344,Red Notice,TV Show,Documentary,02-03-2020,9,NIL,Canada,Multiple Directors,"Actor F, Actor B, Actor C, Actor A, Actor D",28-05-2015,NIL
s2345,Extraction,Movie,Thriller,08-04-2009,Not Rated,NIL,India,NIL,"Actor D, Actor B, Actor C, Actor E, Actor A",23-05-2009,An unexpected journey.
s2346,You,Movie,Romance,10-05-2007,7.1,8 Seasons,South Korea,John Doe,Actor F,24-03-2023,A thrilling story of survival.
s2347,Lucifer,Movie,Crime,26-09-2010,5.2,NIL,Spain,NIL,"Actor C, Actor E",18-12-2024,Based on true events.
s2348,Peaky Blinders,TV Show,Unknown/Comedy,04-12-2020,5.2,180 min,USA,Jane Smith,"Actor C, Actor D",NIL,"Love, betrayal, and drama unfold."
s2349,Wednesday,TV Show,Drama,09-06-2000,Not Rated,7 Seasons,India,Jane Smith,"Actor C, Actor F, Actor B, Actor A",NIL,A thrilling story of survival.
s2350,Enola Holmes,Movie,Thriller,30-03-2020,NIL,NIL,Canada,NIL,"Actor A, Actor E",24-04-2015,An unexpected journey.
s2351,Red Notice,TV Show,Comedy,17-01-2007,Not Rated,64 min,India,John Doe,Actor B,17-03-2015,NIL
s2352,The Night Agent,TV Show,Documentary,05-10-2008,NIL,4 Seasons,South Korea,John Doe,"Actor B, Actor C, Actor F",14-04-2002,Based on true events.
s2353,Bird Box,TV Show,Horror,22-11-2024,9.3,NIL,UK,NIL,"Actor D, Actor A, Actor B, Actor E",04-04-2019,NIL
s2354,Red Notice,TV Show,Action,30-06-2000,NIL,NIL,Japan,NIL,"Actor F, Actor E, Actor D, Actor A",27-10-2024,NIL
s2355,Extraction,TV Show,Unknown/Drama,19-10-2003,Not Rated,155 min,UK,Multiple Directors,"Actor E, Actor F",NIL,A thrilling story of survival.
s2356,Lucifer,Movie,Drama,27-04-2009,NIL,6 Seasons,UK,John Doe,Actor D,27-04-2000,"Love, betrayal, and drama unfold."
s2357,Red Notice,Movie,Sci-Fi,N/A,5.8,90 min,USA,NIL,"Actor D, Actor F, Actor B",NIL,"Love, betrayal, and drama unfold."
s2358,Peaky Blinders,Movie,Crime,27-12-2000,NIL,NIL,Spain,Multiple Directors,"Actor B, Actor C, Actor D, Actor E, Actor A",28-01-2004,Based on true events.
s2359,Lucifer,TV Show,Drama,07-09-2005,NIL,128 min,Spain,John Doe,"Actor D, Actor C, Actor B",NIL,NIL
s2360,Enola Holmes,TV Show,Drama,14-02-2017,Not Rated,NIL,Japan,Jane Smith,"Actor C, Actor E, Actor F, Actor A, Actor B",08-01-2015,"Love, betrayal, and drama unfold."
s2361,Black Mirror,Movie,Sci-Fi,21-04-2007,4.9,68 min,Germany,NIL,"Actor C, Actor D",24-05-2000,A thrilling story of survival.
s2362,Money Heist,Movie,Romance,26-09-2014,NIL,NIL,South Korea,NIL,"Actor E, Actor D, Actor A, Actor F",29-09-2006,An unexpected journey.
s2363,Narcos,TV Show,Horror,30-04-2007,9,NIL,Canada,NIL,"Actor D, Actor F, Actor A, Actor E",05-03-2013,An unexpected journey.
s2364,Lucifer,TV Show,Documentary,20-07-2019,NIL,5 Seasons,USA,NIL,"Actor C, Actor F, Actor E, Actor A",12-08-2013,NIL
s2365,Peaky Blinders,TV Show,Sci-Fi,25-01-2024,Not Rated,NIL,UK,John Doe,Actor E,14-11-2021,NIL
s2366,Ozark,TV Show,Unknown/Documentary,17-08-2006,Not Rated,2 Seasons,USA,NIL,"Actor A, Actor C",15-08-2014,A thrilling story of survival.
s2367,The Irishman,Movie,Crime,N/A,NIL,NIL,Germany,Jane Smith,"Actor F, Actor B, Actor C, Actor D, Actor A",NIL,An unexpected journey.
s2368,Ozark,TV Show,Unknown/Documentary,02-08-2022,NIL,NIL,France,NIL,"Actor B, Actor A",NIL,Based on true events.
s2369,Bird Box,TV Show,Action,24-11-2021,8.7,2 Seasons,USA,Multiple Directors,"Actor E, Actor D",09-04-2017,Based on true events.
s2370,The Crown,TV Show,Documentary,07-11-2001,NIL,NIL,India,Jane Smith,Actor C,NIL,NIL
s2371,The Night Agent,Movie,Sci-Fi,15-05-2014,7,1 Seasons,France,Jane Smith,"Actor A, Actor C, Actor B, Actor D",30-09-2008,A thrilling story of survival.
s2372,Dark,Movie,Action,20-12-2024,8.9,8 Seasons,Canada,NIL,"Actor D, Actor B, Actor E",NIL,Based on true events.
s2373,Red Notice,Movie,Comedy,25-05-2022,4.2,68 min,France,NIL,"Actor F, Actor A",NIL,NIL
s2374,The Crown,Movie,Sci-Fi,15-12-2021,Not Rated,NIL,Spain,NIL,"Actor D, Actor F, Actor B, Actor C",19-07-2007,Based on true events.
s2375,You,Movie,Horror,25-11-2024,4.7,98 min,UK,Multiple Directors,"Actor A, Actor E, Actor C, Actor F",13-07-2023,"Love, betrayal, and drama unfold."
s2376,The Witcher,Movie,Sci-Fi,09-03-2023,NIL,NIL,USA,John Doe,"Actor F, Actor B, Actor A, Actor E, Actor C",10-01-2013,NIL
s2377,Ozark,TV Show,Comedy,N/A,NIL,NIL,South Korea,NIL,"Actor E, Actor D, Actor A, Actor B, Actor C",07-09-2016,NIL
s2378,The Crown,TV Show,Sci-Fi,15-07-2002,Not Rated,NIL,Germany,Multiple Directors,"Actor A, Actor E, Actor F",16-06-2023,Based on true events.
s2379,Stranger Things,TV Show,Comedy,04-03-2015,NIL,125 min,UK,Jane Smith,"Actor D, Actor F, Actor A",26-08-2013,An unexpected journey.
s2380,Enola Holmes,TV Show,Unknown/Comedy,16-09-2009,6.2,NIL,Germany,Multiple Directors,"Actor E, Actor C, Actor D, Actor B",11-06-2017,NIL
s2381,The Night Agent,Movie,Documentary,08-09-2021,Not Rated,NIL,South Korea,NIL,"Actor F, Actor E",NIL,"Love, betrayal, and drama unfold."
s2382,The Night Agent,Movie,Romance,05-09-2018,Not Rated,5 Seasons,Germany,NIL,"Actor D, Actor E",NIL,NIL
s2383,Money Heist,Movie,Action,06-09-2011,NIL,78 min,South Korea,Multiple Directors,"Actor E, Actor B",17-08-2022,Based on true events.
s2384,NIL,Movie,Horror,N/A,NIL,4 Seasons,India,Multiple Directors,"Actor F, Actor A, Actor C, Actor D, Actor E",18-03-2004,A thrilling story of survival.
s2385,Red Notice,Movie,Thriller,N/A,NIL,NIL,India,John Doe,"Actor B, Actor E, Actor D, Actor A, Actor F",NIL,"Love, betrayal, and drama unfold."
s2386,Extraction,Movie,Crime,07-02-2017,NIL,130 min,Canada,Jane Smith,Actor B,08-10-2004,NIL
s2387,Bird Box,Movie,Thriller,08-05-2005,NIL,NIL,India,John Doe,"Actor B, Actor D, Actor A, Actor E, Actor C",15-02-2019,"Love, betrayal, and drama unfold."
s2388,Extraction,TV Show,Comedy,18-05-2015,Not Rated,7 Seasons,Canada,NIL,"Actor D, Actor A, Actor E, Actor C, Actor B",29-09-2002,Based on true events.
s2389,Money Heist,TV Show,Drama,13-10-2014,Not Rated,NIL,UK,John Doe,Actor E,22-04-2018,A thrilling story of survival.
s2390,Stranger Things,TV Show,Comedy,01-03-2016,7.1,4 Seasons,USA,Multiple Directors,"Actor B, Actor D, Actor A, Actor C",30-04-2009,An unexpected journey.
s2391,Squid Game,Movie,Unknown/Horror,26-09-2018,NIL,NIL,Spain,NIL,Actor B,19-03-2020,Based on true events.
s2392,Red Notice,Movie,Unknown/Romance,17-04-2018,7.3,1 Seasons,France,NIL,Actor B,20-10-2011,Based on true events.
s2393,NIL,Movie,Documentary,25-08-2018,Not Rated,NIL,Canada,Multiple Directors,"Actor B, Actor E, Actor C, Actor D",02-12-2013,Based on true events.
s2394,Wednesday,TV Show,Thriller,05-02-2008,Not Rated,157 min,Spain,Jane Smith,"Actor B, Actor A, Actor E, Actor F",NIL,NIL
s2395,Peaky Blinders,TV Show,Romance,31-07-2005,Not Rated,6 Seasons,South Korea,NIL,"Actor F, Actor C, Actor A, Actor E",29-03-2020,"Love, betrayal, and drama unfold."
s2396,The Crown,Movie,Documentary,07-10-2008,Not Rated,67 min,South Korea,Jane Smith,"Actor E, Actor C",15-11-2018,"Love, betrayal, and drama unfold."
s2397,Lucifer,TV Show,Thriller,03-08-2010,Not Rated,5 Seasons,Canada,John Doe,"Actor D, Actor E, Actor F",16-04-2014,A thrilling story of survival.
s2398,Breaking Bad,Movie,Romance,30-09-2007,Not Rated,132 min,Germany,Multiple Directors,"Actor D, Actor F, Actor C, Actor E, Actor A",17-11-2006,An unexpected journey.
s2399,Lucifer,TV Show,Thriller,10-11-2022,Not Rated,122 min,South Korea,NIL,"Actor A, Actor F, Actor B, Actor C",05-02-2000,A thrilling story of survival.
s2400,The Irishman,Movie,Documentary,08-08-2019,Not Rated,NIL,France,John Doe,Actor C,07-06-2007,NIL
s2401,Black Mirror,TV Show,Unknown/Crime,N/A,Not Rated,5 Seasons,Canada,Jane Smith,"Actor B, Actor F, Actor D",04-04-2011,NIL
s2402,The Irishman,TV Show,Romance,17-09-2009,NIL,163 min,France,NIL,"Actor A, Actor C, Actor D",20-02-2001,An unexpected journey.
s2403,The Crown,TV Show,Comedy,15-09-2002,Not Rated,6 Seasons,Spain,NIL,"Actor E, Actor F, Actor D",21-09-2006,NIL
